Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,8,1,846.0,845,1225.0,1224,CO,548,N76265,399.0,399.0,348.0,1.0,1.0,EWR,SFO,2565,8,43,0,,0,0,0,0,0,0
2007,7,31,2,1123.0,1110,1228.0,1216,FL,981,N604AT,65.0,66.0,50.0,12.0,13.0,BWI,ROC,277,6,9,0,,0,0,0,0,0,0
2007,2,3,6,1338.0,1340,1447.0,1455,WN,604,N657SW,69.0,75.0,57.0,-8.0,-2.0,SMF,LAX,373,4,8,0,,0,0,0,0,0,0
2007,7,21,6,1327.0,1330,1314.0,1320,DL,1695,N994DL,47.0,50.0,31.0,-6.0,-3.0,ATL,HSV,151,4,12,0,,0,0,0,0,0,0
2007,7,10,2,623.0,625,637.0,649,UA,399,N311UA,74.0,84.0,63.0,-12.0,-2.0,ICT,DEN,419,3,8,0,,0,0,0,0,0,0
2007,3,25,7,1737.0,1740,1846.0,1857,XE,2062,N28529,69.0,77.0,54.0,-11.0,-3.0,IAH,LRD,301,2,13,0,,0,0,0,0,0,0
2007,3,28,3,1855.0,1855,2024.0,2030,WN,377,N459WN,89.0,95.0,75.0,-6.0,0.0,SAN,RNO,488,2,12,0,,0,0,0,0,0,0
2007,8,30,4,954.0,950,1142.0,1129,OO,6364,N955SW,108.0,99.0,71.0,13.0,4.0,ORD,LNK,466,3,34,0,,0,0,0,0,0,0
2007,9,23,7,1832.0,1840,2115.0,2117,XE,2332,N17108,223.0,217.0,160.0,-2.0,-8.0,EWR,TUL,1215,4,59,0,,0,0,0,0,0,0
2007,6,26,2,833.0,820,953.0,940,WN,102,N339SW,80.0,80.0,68.0,13.0,13.0,SMF,LAS,397,3,9,0,,0,0,0,0,0,0
2007,3,29,4,1826.0,1832,2001.0,2015,YV,7266,N650ML,95.0,103.0,72.0,-14.0,-6.0,BNA,ORD,409,7,16,0,,0,0,0,0,0,0
2007,5,5,6,1323.0,1306,1452.0,1449,UA,1163,N379UA,89.0,103.0,73.0,3.0,17.0,PDX,SFO,550,4,12,0,,0,0,0,0,0,0
2007,3,31,6,1951.0,1940,2108.0,2110,WN,2275,N711HK,77.0,90.0,65.0,-2.0,11.0,LAS,OAK,407,4,8,0,,0,0,0,0,0,0
2007,12,14,5,844.0,845,1100.0,1057,DL,989,N126DL,256.0,252.0,227.0,3.0,-1.0,ATL,PHX,1587,4,25,0,,0,0,0,0,0,0
2007,12,11,2,657.0,705,911.0,917,NW,471,N762NW,134.0,132.0,99.0,-6.0,-8.0,DTW,ATL,594,13,22,0,,0,0,0,0,0,0
2007,8,11,6,1112.0,1043,1623.0,1610,NW,356,N348NB,191.0,207.0,168.0,13.0,29.0,SFO,MSP,1589,8,15,0,,0,0,0,0,0,0
2007,6,20,3,1240.0,1245,1356.0,1355,AA,439,N447AA,76.0,70.0,52.0,1.0,-5.0,STL,ORD,258,7,17,0,,0,0,0,0,0,0
2007,1,21,7,1705.0,1700,1905.0,1837,XE,2825,N12924,180.0,157.0,143.0,28.0,5.0,EWR,BNA,748,6,31,0,,0,0,0,28,0,0
2007,9,18,2,1609.0,1609,1708.0,1705,YV,7219,N47202,59.0,56.0,34.0,3.0,0.0,ATW,ORD,160,7,18,0,,0,0,0,0,0,0
2007,4,27,5,528.0,535,920.0,944,XE,2140,N12167,172.0,189.0,151.0,-24.0,-7.0,SLC,IAH,1195,13,8,0,,0,0,0,0,0,0
2007,6,23,6,859.0,835,1139.0,1120,AA,1976,N278AA,100.0,105.0,75.0,19.0,24.0,COS,DFW,592,12,13,0,,0,19,0,0,0,0
2007,8,27,1,1151.0,1155,1511.0,1519,OO,6416,N909SW,140.0,144.0,123.0,-8.0,-4.0,SFO,ABQ,896,6,11,0,,0,0,0,0,0,0
2007,4,23,1,715.0,720,839.0,850,AA,893,N201AA,144.0,150.0,130.0,-11.0,-5.0,MCO,STL,880,3,11,0,,0,0,0,0,0,0
2007,12,11,2,1357.0,1350,1504.0,1505,WN,2804,N701GS,67.0,75.0,45.0,-1.0,7.0,FLL,JAX,318,5,17,0,,0,0,0,0,0,0
2007,11,17,6,1351.0,1349,1545.0,1530,NW,768,N677MC,114.0,101.0,74.0,15.0,2.0,DTW,MHT,609,7,33,0,,0,0,0,15,0,0
2007,1,8,1,1528.0,1530,1628.0,1634,US,112,N833AW,60.0,64.0,46.0,-6.0,-2.0,LAX,LAS,236,6,8,0,,0,0,0,0,0,0
2007,7,12,4,2148.0,2145,2307.0,2310,WN,1158,N487WN,79.0,85.0,67.0,-3.0,3.0,SAN,SMF,480,4,8,0,,0,0,0,0,0,0
2007,3,21,3,938.0,935,1058.0,1055,WN,929,N501SW,80.0,80.0,67.0,3.0,3.0,MDW,MCI,405,4,9,0,,0,0,0,0,0,0
2007,1,31,3,1653.0,1653,1800.0,1810,UA,1201,N371UA,127.0,137.0,102.0,-10.0,0.0,ATL,ORD,606,4,21,0,,0,0,0,0,0,0
2007,7,1,7,1818.0,1815,1929.0,1930,UA,1170,N308UA,71.0,75.0,51.0,-1.0,3.0,LAX,SFO,337,5,15,0,,0,0,0,0,0,0
2007,1,29,1,733.0,740,1518.0,1545,AA,160,N5FTAA,285.0,305.0,270.0,-27.0,-7.0,SAN,JFK,2446,4,11,0,,0,0,0,0,0,0
2007,12,12,3,610.0,600,641.0,612,YV,7283,N17175,91.0,72.0,45.0,29.0,10.0,TVC,ORD,224,4,42,0,,0,29,0,0,0,0
2007,10,23,2,1034.0,1040,1212.0,1217,AS,604,N323AS,98.0,97.0,75.0,-5.0,-6.0,SEA,RNO,564,4,19,0,,0,0,0,0,0,0
2007,2,12,1,1706.0,1705,1806.0,1805,WN,2851,N326,60.0,60.0,41.0,1.0,1.0,STL,MDW,251,11,8,0,,0,0,0,0,0,0
2007,3,12,1,1835.0,1835,1953.0,2030,AA,1701,N497AA,198.0,235.0,182.0,-37.0,0.0,DFW,SJC,1438,2,14,0,,0,0,0,0,0,0
2007,10,11,4,2123.0,2015,41.0,2335,AA,1670,N5EFAA,138.0,140.0,120.0,66.0,68.0,DFW,MCO,984,4,14,0,,0,16,0,0,0,50
2007,11,25,7,1027.0,1030,1233.0,1230,NW,477,N608NW,126.0,120.0,98.0,3.0,-3.0,DTW,ATL,594,8,20,0,,0,0,0,0,0,0
2007,7,2,1,2350.0,2352,159.0,220,YV,2984,N27318,69.0,88.0,56.0,-21.0,-2.0,LAS,SLC,368,3,10,0,,0,0,0,0,0,0
2007,8,5,7,839.0,845,1053.0,1100,WN,364,N779SW,134.0,135.0,124.0,-7.0,-6.0,TPA,BWI,842,3,7,0,,0,0,0,0,0,0
2007,10,18,4,1019.0,1025,1344.0,1318,B6,432,N550JB,205.0,173.0,186.0,26.0,-6.0,MCO,BOS,1121,5,14,0,,0,0,0,26,0,0
2007,5,29,2,955.0,959,1146.0,1155,EV,4087,N738EV,111.0,116.0,85.0,-9.0,-4.0,ATL,EYW,646,6,20,0,,0,0,0,0,0,0
2007,12,21,5,639.0,645,809.0,822,US,1424,N530AU,90.0,97.0,75.0,-13.0,-6.0,MCO,CLT,468,5,10,0,,0,0,0,0,0,0
2007,11,30,5,912.0,920,949.0,954,AQ,63,N808AL,37.0,34.0,25.0,-5.0,-8.0,OGG,HNL,100,4,8,0,,0,0,0,0,0,0
2007,1,10,3,1003.0,1005,1320.0,1335,WN,2277,N466,137.0,150.0,124.0,-15.0,-2.0,MDW,TPA,997,4,9,0,,0,0,0,0,0,0
2007,5,20,7,1822.0,1716,2006.0,1901,OO,6787,N918SW,104.0,105.0,74.0,65.0,66.0,XNA,ORD,522,8,22,0,,0,0,0,65,0,0
2007,2,17,6,742.0,745,823.0,835,MQ,3448,N628AE,41.0,50.0,33.0,-12.0,-3.0,ABI,DFW,158,4,4,0,,0,0,0,0,0,0
2007,12,31,1,810.0,800,928.0,920,OO,2676,N710BR,78.0,80.0,58.0,8.0,10.0,OMA,MKE,426,7,13,0,,0,0,0,0,0,0
2007,3,10,6,605.0,610,638.0,700,MQ,4126,N621AE,93.0,110.0,75.0,-22.0,-5.0,CHA,ORD,501,9,9,0,,0,0,0,0,0,0
2007,3,6,2,730.0,730,810.0,820,WN,1636,N332SW,100.0,110.0,90.0,-10.0,0.0,DAL,ABQ,580,3,7,0,,0,0,0,0,0,0
2007,5,21,1,1917.0,1920,2104.0,2057,NW,1461,N607NW,107.0,97.0,67.0,7.0,-3.0,MSP,STL,449,9,31,0,,0,0,0,0,0,0
2007,2,11,7,902.0,905,1051.0,1103,DL,1477,N641DL,289.0,298.0,263.0,-12.0,-3.0,ATL,SNA,1919,9,17,0,,0,0,0,0,0,0
2007,7,31,2,2056.0,2100,2138.0,2149,DL,1635,N917DE,162.0,169.0,139.0,-11.0,-4.0,CVG,DEN,1069,11,12,0,,0,0,0,0,0,0
2007,11,3,6,1130.0,1135,1254.0,1256,DL,1722,N940DL,84.0,81.0,55.0,-2.0,-5.0,ATL,RDU,356,7,22,0,,0,0,0,0,0,0
2007,8,11,6,1705.0,1710,1950.0,1945,DL,1771,N611DL,285.0,275.0,247.0,5.0,-5.0,BWI,SLC,1864,18,20,0,,0,0,0,0,0,0
2007,9,14,5,1129.0,1120,1456.0,1440,AA,1510,N4UCAA,147.0,140.0,124.0,16.0,9.0,DFW,CLT,936,10,13,0,,0,9,0,7,0,0
2007,6,28,4,1639.0,1640,1726.0,1718,OO,5724,N237SW,47.0,38.0,20.0,8.0,-1.0,MOD,SFO,78,16,11,0,,0,0,0,0,0,0
2007,1,19,5,2110.0,2110,2152.0,2201,OO,6967,N751SK,42.0,51.0,25.0,-9.0,0.0,ORD,PIA,130,5,12,0,,0,0,0,0,0,0
2007,4,5,4,1018.0,1020,1123.0,1129,DL,446,N679DA,65.0,69.0,44.0,-6.0,-2.0,JAX,ATL,270,7,14,0,,0,0,0,0,0,0
2007,5,30,3,1838.0,1840,1925.0,1935,WN,250,N275WN,227.0,235.0,216.0,-10.0,-2.0,IND,LAS,1591,4,7,0,,0,0,0,0,0,0
2007,2,6,2,1010.0,1017,1153.0,1209,FL,74,N924AT,103.0,112.0,86.0,-16.0,-7.0,FLL,ATL,581,7,10,0,,0,0,0,0,0,0
2007,8,30,4,1058.0,1100,1154.0,1155,OO,3791,N453SW,116.0,115.0,91.0,-1.0,-2.0,SLC,MRY,607,4,21,0,,0,0,0,0,0,0
2007,5,15,2,826.0,810,918.0,910,OO,5919,N907SW,52.0,60.0,37.0,8.0,16.0,CID,ORD,196,10,5,0,,0,0,0,0,0,0
2007,12,27,4,2124.0,2047,2356.0,2252,UA,216,N930UA,152.0,125.0,98.0,64.0,37.0,DEN,BOI,649,2,52,0,,0,37,0,27,0,0
2007,6,24,7,540.0,545,909.0,911,UA,1294,N305UA,149.0,146.0,128.0,-2.0,-5.0,PDX,DEN,992,4,17,0,,0,0,0,0,0,0
2007,2,18,7,1012.0,1020,1106.0,1115,MQ,3374,N905JH,54.0,55.0,43.0,-9.0,-8.0,AUS,DAL,189,2,9,0,,0,0,0,0,0,0
2007,1,17,3,1750.0,1730,2006.0,2000,OH,5399,N658CA,136.0,150.0,119.0,6.0,20.0,PVD,CVG,722,3,14,0,,0,0,0,0,0,0
2007,12,18,2,649.0,625,1126.0,1115,AA,1937,N5DDAA,217.0,230.0,192.0,11.0,24.0,BOS,SJU,1674,4,21,0,,0,0,0,0,0,0
2007,7,30,1,1154.0,1137,1259.0,1244,OO,6118,N923SW,65.0,67.0,39.0,15.0,17.0,DEN,DRO,251,5,21,0,,0,15,0,0,0,0
2007,10,8,1,1840.0,1815,2107.0,2025,US,1178,N932UW,147.0,130.0,122.0,42.0,25.0,CLT,BOS,728,10,15,0,,0,0,0,28,0,14
2007,7,11,3,,1730,,1851,FL,408,N996AT,,81.0,,,,BWI,BOS,370,0,0,1,C,0,0,0,0,0,0
2007,11,27,2,1727.0,1715,2310.0,2245,CO,529,N33714,223.0,210.0,171.0,25.0,12.0,DEN,EWR,1605,6,46,0,,0,0,12,13,0,0
2007,12,10,1,,1625,,1745,9E,5762,0,,80.0,,,,TUL,MEM,342,0,0,1,C,0,0,0,0,0,0
2007,10,1,1,1251.0,1259,1553.0,1551,NW,891,N343NW,182.0,172.0,155.0,2.0,-8.0,PBI,DTW,1087,15,12,0,,0,0,0,0,0,0
2007,2,2,5,955.0,1000,1113.0,1107,US,2122,N712UW,78.0,67.0,30.0,6.0,-5.0,LGA,BOS,185,5,43,0,,0,0,0,0,0,0
2007,1,20,6,1815.0,1815,1938.0,1930,CO,722,N70352,83.0,75.0,65.0,8.0,0.0,MSY,IAH,305,8,10,0,,0,0,0,0,0,0
2007,9,6,4,1335.0,1340,1452.0,1434,UA,1455,N471UA,137.0,114.0,97.0,18.0,-5.0,DEN,PHX,602,10,30,0,,0,0,0,18,0,0
2007,11,5,1,1537.0,1530,,1728,XE,2474,N26545,,118.0,,,7.0,IAH,BNA,657,0,8,0,,1,0,0,0,0,0
2007,5,28,1,1128.0,1135,1229.0,1244,US,1566,N744P,61.0,69.0,47.0,-15.0,-7.0,PIT,PHL,267,4,10,0,,0,0,0,0,0,0
2007,3,31,6,1446.0,1445,1531.0,1541,OO,5937,N962SW,45.0,56.0,26.0,-10.0,1.0,ORD,ATW,160,4,15,0,,0,0,0,0,0,0
2007,6,28,4,,1339,,1508,US,473,0,,89.0,,,,LAS,SFO,414,0,0,1,A,0,0,0,0,0,0
2007,4,4,3,1646.0,1455,1853.0,1710,AA,387,N5DWAA,187.0,195.0,154.0,103.0,111.0,MIA,DFW,1121,13,20,0,,0,32,0,0,0,71
2007,1,15,1,,1700,,2148,CO,351,0,,228.0,,,,AUS,EWR,1504,0,0,1,B,0,0,0,0,0,0
2007,8,31,5,1708.0,1650,1802.0,1740,MQ,3247,N266AE,54.0,50.0,25.0,22.0,18.0,DFW,ACT,89,4,25,0,,0,4,0,4,0,14
2007,7,22,7,1058.0,1105,1337.0,1344,FL,326,N926AT,99.0,99.0,85.0,-7.0,-7.0,MDW,CLT,584,5,9,0,,0,0,0,0,0,0
2007,8,27,1,1059.0,1055,1355.0,1359,CO,339,N17356,176.0,184.0,148.0,-4.0,4.0,MIA,EWR,1086,12,16,0,,0,0,0,0,0,0
2007,7,20,5,1231.0,1240,1409.0,1417,AS,345,N613AS,98.0,97.0,86.0,-8.0,-9.0,SJC,PDX,569,2,10,0,,0,0,0,0,0,0
2007,1,17,3,1948.0,2000,2057.0,2112,US,2186,N769UW,69.0,72.0,39.0,-15.0,-12.0,DCA,LGA,214,6,24,0,,0,0,0,0,0,0
2007,10,5,5,2239.0,2250,726.0,722,NW,218,N590NW,347.0,332.0,315.0,4.0,-11.0,HNL,PDX,2603,6,26,0,,0,0,0,0,0,0
2007,6,4,1,845.0,845,912.0,913,OO,3787,N406SW,87.0,88.0,63.0,-1.0,0.0,SLC,RNO,422,5,19,0,,0,0,0,0,0,0
2007,4,11,3,637.0,635,928.0,720,WN,2712,N472WN,231.0,105.0,86.0,128.0,2.0,BUF,MDW,468,138,7,0,,0,0,0,128,0,0
2007,3,30,5,1446.0,1430,1536.0,1531,US,32,N834AW,110.0,121.0,93.0,5.0,16.0,BOI,PHX,735,5,12,0,,0,0,0,0,0,0
2007,12,14,5,1014.0,1005,1146.0,1140,AA,1657,N3DEAA,152.0,155.0,120.0,6.0,9.0,ATL,DFW,732,5,27,0,,0,0,0,0,0,0
2007,5,19,6,1656.0,1658,1711.0,1720,9E,2977,89719E,75.0,82.0,54.0,-9.0,-2.0,DTW,EVV,364,7,14,0,,0,0,0,0,0,0
2007,3,5,1,934.0,935,1029.0,1035,MQ,3309,N240DS,55.0,60.0,37.0,-6.0,-1.0,DFW,LAW,140,4,14,0,,0,0,0,0,0,0
2007,3,25,7,1227.0,1237,1346.0,1339,XE,2643,N12530,79.0,62.0,50.0,7.0,-10.0,AEX,IAH,190,8,21,0,,0,0,0,0,0,0
2007,4,19,4,1724.0,1727,2007.0,1955,UA,1583,N474UA,283.0,268.0,258.0,12.0,-3.0,MIA,DEN,1709,5,20,0,,0,0,0,0,0,0
2007,7,14,6,1937.0,1940,2046.0,2050,WN,705,N395SW,69.0,70.0,58.0,-4.0,-3.0,SJC,ONT,333,4,7,0,,0,0,0,0,0,0
2007,12,14,5,1834.0,1835,1900.0,1915,WN,2991,N366SW,86.0,100.0,73.0,-15.0,-1.0,BOI,LAS,520,6,7,0,,0,0,0,0,0,0
2007,7,9,1,1449.0,1410,1544.0,1500,AA,1429,N207AA,175.0,170.0,149.0,44.0,39.0,DFW,SAN,1171,4,22,0,,0,6,0,5,0,33
2007,7,7,6,1934.0,1940,1942.0,1955,WN,529,N612SW,128.0,135.0,116.0,-13.0,-6.0,OKC,PHX,833,4,8,0,,0,0,0,0,0,0
2007,6,14,4,633.0,630,823.0,835,XE,2672,N17928,110.0,125.0,78.0,-12.0,3.0,EWR,CLT,529,5,27,0,,0,0,0,0,0,0
2007,8,1,3,1718.0,1600,1830.0,1700,WN,149,N522SW,72.0,60.0,55.0,90.0,78.0,DAL,LIT,296,3,14,0,,0,0,29,12,0,49
2007,4,6,5,1657.0,1555,1818.0,1730,AA,1059,N465AA,81.0,95.0,57.0,48.0,62.0,ORD,MSP,334,4,20,0,,0,12,0,0,0,36
2007,3,28,3,1324.0,1320,1700.0,1702,NW,594,N508US,156.0,162.0,129.0,-2.0,4.0,MSP,LGA,1020,8,19,0,,0,0,0,0,0,0
2007,10,3,3,1148.0,1150,1246.0,1245,AA,1847,N3AMAA,118.0,115.0,98.0,1.0,-2.0,DFW,DEN,641,6,14,0,,0,0,0,0,0,0
2007,12,2,7,554.0,600,908.0,900,B6,740,N595JB,254.0,240.0,230.0,8.0,-6.0,PSE,JFK,1617,12,12,0,,0,0,0,0,0,0
2007,11,21,3,1533.0,1510,1734.0,1720,MQ,3806,N687JS,121.0,130.0,108.0,14.0,23.0,EVV,DFW,642,8,5,0,,0,0,0,0,0,0
2007,3,29,4,1418.0,1355,1719.0,1650,AA,2083,N610AA,361.0,355.0,310.0,29.0,23.0,FLL,LAX,2342,28,23,0,,0,21,0,6,0,2
2007,6,22,5,703.0,710,1117.0,1130,AA,1590,N496AA,194.0,200.0,175.0,-13.0,-7.0,DFW,EWR,1372,8,11,0,,0,0,0,0,0,0
2007,8,29,3,1832.0,1835,2003.0,1957,NW,1295,N363NB,151.0,142.0,119.0,6.0,-3.0,MEM,DEN,872,10,22,0,,0,0,0,0,0,0
2007,1,4,4,1455.0,1500,1554.0,1609,9E,2819,80299E,59.0,69.0,44.0,-15.0,-5.0,ATW,MSP,236,10,5,0,,0,0,0,0,0,0
2007,12,26,3,712.0,715,1047.0,1100,XE,2658,N14116,155.0,165.0,139.0,-13.0,-3.0,IAH,PIT,1117,7,9,0,,0,0,0,0,0,0
2007,1,2,2,1338.0,1335,1348.0,1352,NW,464,N313US,70.0,77.0,44.0,-4.0,3.0,DTW,ORD,235,8,18,0,,0,0,0,0,0,0
2007,12,6,4,1224.0,1230,1258.0,1307,HA,343,N479HA,34.0,37.0,20.0,-9.0,-6.0,HNL,LIH,102,4,10,0,,0,0,0,0,0,0
2007,8,28,2,1641.0,1640,1954.0,1958,UA,662,N919UA,133.0,138.0,111.0,-4.0,1.0,ORD,MHT,843,3,19,0,,0,0,0,0,0,0
2007,12,22,6,1747.0,1718,2104.0,2029,CO,1800,N34131,197.0,191.0,158.0,35.0,29.0,FLL,EWR,1065,23,16,0,,0,0,0,35,0,0
2007,5,8,2,2137.0,2140,2337.0,2316,NW,165,N582NW,240.0,216.0,191.0,21.0,-3.0,MSP,SEA,1399,7,42,0,,0,0,0,21,0,0
2007,6,23,6,1856.0,1906,1952.0,1957,OO,5927,N941SW,116.0,111.0,85.0,-5.0,-10.0,DSM,DEN,589,23,8,0,,0,0,0,0,0,0
2007,6,27,3,17.0,1905,141.0,2033,XE,2664,N15948,84.0,88.0,67.0,308.0,312.0,CLE,BTV,489,5,12,0,,0,308,0,0,0,0
2007,9,24,1,743.0,740,856.0,906,US,1779,N531AU,133.0,146.0,101.0,-10.0,3.0,PHL,ORD,678,5,27,0,,0,0,0,0,0,0
2007,1,10,3,829.0,830,957.0,958,DL,749,N843MH,268.0,268.0,248.0,-1.0,-1.0,ATL,LAS,1747,5,15,0,,0,0,0,0,0,0
2007,9,30,7,1431.0,1435,1555.0,1600,WN,2587,N686SW,84.0,85.0,71.0,-5.0,-4.0,SMF,SAN,480,3,10,0,,0,0,0,0,0,0
2007,6,5,2,737.0,735,744.0,735,WN,385,N780SW,67.0,60.0,55.0,9.0,2.0,CMH,MDW,284,4,8,0,,0,0,0,0,0,0
2007,11,6,2,2047.0,2050,2145.0,2204,YV,7077,N444YV,58.0,74.0,46.0,-19.0,-3.0,DEN,GJT,212,2,10,0,,0,0,0,0,0,0
2007,7,9,1,1242.0,1248,1407.0,1415,DL,1592,N935DL,85.0,87.0,64.0,-8.0,-6.0,MCO,ATL,403,9,12,0,,0,0,0,0,0,0
2007,3,19,1,1600.0,1510,1647.0,1600,WN,774,N502SW,47.0,50.0,30.0,47.0,50.0,DAL,AUS,189,5,12,0,,0,33,0,0,0,14
2007,12,10,1,1540.0,1500,1704.0,1643,UA,1217,N431UA,144.0,163.0,129.0,21.0,40.0,DEN,SJC,948,5,10,0,,0,0,0,0,0,21
2007,5,2,3,1149.0,1150,1317.0,1335,WN,2654,N465WN,148.0,165.0,139.0,-18.0,-1.0,MCO,MDW,989,2,7,0,,0,0,0,0,0,0
2007,12,23,7,314.0,300,626.0,607,CO,488,N37267,252.0,247.0,226.0,19.0,14.0,SJU,EWR,1608,8,18,0,,0,0,0,5,0,14
2007,10,6,6,756.0,800,1300.0,1257,DL,1554,N680DA,184.0,177.0,159.0,3.0,-4.0,ABQ,ATL,1269,10,15,0,,0,0,0,0,0,0
2007,6,20,3,1530.0,1330,1740.0,1531,OH,5159,N969CA,130.0,121.0,106.0,129.0,120.0,ALB,CVG,623,4,20,0,,0,120,0,9,0,0
2007,10,28,7,1413.0,1420,1522.0,1530,F9,663,N803FR,129.0,130.0,108.0,-8.0,-7.0,AUS,DEN,775,9,12,0,,0,0,0,0,0,0
2007,2,21,3,807.0,754,1021.0,959,UA,821,N327UA,134.0,125.0,117.0,22.0,13.0,SEA,SFO,679,5,12,0,,0,0,0,22,0,0
2007,12,8,6,1056.0,1005,1250.0,1220,WN,3430,N413WN,234.0,255.0,221.0,30.0,51.0,BHM,LAS,1618,3,10,0,,0,0,0,0,0,30
2007,12,5,3,1215.0,1145,1405.0,1335,AA,1457,N5CNAA,170.0,170.0,145.0,30.0,30.0,MCO,DFW,984,11,14,0,,0,0,0,0,0,30
2007,3,2,5,1905.0,1840,2036.0,2038,UA,1407,N478UA,211.0,238.0,190.0,-2.0,25.0,ORD,LAS,1515,6,15,0,,0,0,0,0,0,0
2007,11,23,5,737.0,740,843.0,850,WN,1481,N313SW,66.0,70.0,58.0,-7.0,-3.0,MSY,HOU,303,2,6,0,,0,0,0,0,0,0
2007,1,24,3,1530.0,1530,1536.0,1545,WN,1461,N426,66.0,75.0,59.0,-9.0,0.0,TUS,LAS,365,3,4,0,,0,0,0,0,0,0
2007,10,25,4,837.0,840,909.0,914,HA,155,N475HA,32.0,34.0,19.0,-5.0,-3.0,OGG,HNL,100,6,7,0,,0,0,0,0,0,0
2007,5,28,1,1220.0,1220,1517.0,1504,US,1014,N440US,117.0,104.0,93.0,13.0,0.0,MSY,CLT,651,11,13,0,,0,0,0,0,0,0
2007,12,25,2,1207.0,1200,1655.0,1650,CO,472,N37409,228.0,230.0,196.0,5.0,7.0,EWR,SJU,1608,7,25,0,,0,0,0,0,0,0
2007,7,30,1,622.0,624,713.0,721,OO,6435,N760SK,171.0,177.0,152.0,-8.0,-2.0,SAT,LAX,1210,7,12,0,,0,0,0,0,0,0
2007,8,18,6,1409.0,1410,1650.0,1703,UA,1236,N307UA,101.0,113.0,82.0,-13.0,-1.0,ORD,BWI,622,7,12,0,,0,0,0,0,0,0
2007,7,22,7,609.0,607,730.0,740,9E,2992,89039E,81.0,93.0,64.0,-10.0,2.0,ROA,DTW,382,7,10,0,,0,0,0,0,0,0
2007,3,9,5,704.0,709,1446.0,1500,UA,290,N833UA,282.0,291.0,266.0,-14.0,-5.0,SMF,IAD,2358,7,9,0,,0,0,0,0,0,0
2007,10,3,3,1043.0,1052,1256.0,1303,OO,5991,N768SK,73.0,71.0,47.0,-7.0,-9.0,ORD,CLE,316,8,18,0,,0,0,0,0,0,0
2007,3,6,2,1112.0,1115,1446.0,1500,AA,1600,N458AA,154.0,165.0,140.0,-14.0,-3.0,DFW,DCA,1192,2,12,0,,0,0,0,0,0,0
2007,2,7,3,736.0,730,1016.0,1015,MQ,3900,N618AE,160.0,165.0,132.0,1.0,6.0,CMH,MIA,990,11,17,0,,0,0,0,0,0,0
2007,6,16,6,1856.0,1900,1938.0,1934,HA,195,N478HA,42.0,34.0,23.0,4.0,-4.0,OGG,HNL,100,13,6,0,,0,0,0,0,0,0
2007,2,25,7,1324.0,1245,1445.0,1415,AA,1253,N485AA,141.0,150.0,117.0,30.0,39.0,EWR,ORD,719,9,15,0,,0,0,30,0,0,0
2007,3,13,2,647.0,655,735.0,735,EV,4726,N643AS,48.0,40.0,27.0,0.0,-8.0,CSG,ATL,83,8,13,0,,0,0,0,0,0,0
2007,4,12,4,838.0,848,1007.0,1020,XE,2639,N12900,89.0,92.0,64.0,-13.0,-10.0,OKC,IAH,395,18,7,0,,0,0,0,0,0,0
2007,11,20,2,,1150,,1310,MQ,3162,0,,80.0,,,,SNA,SFO,372,0,0,1,C,0,0,0,0,0,0
2007,1,25,4,755.0,800,1052.0,1104,DL,1680,N963DL,117.0,124.0,97.0,-12.0,-5.0,AUS,ATL,813,8,12,0,,0,0,0,0,0,0
2007,7,31,2,1024.0,1017,1150.0,1147,OO,6549,N975SW,86.0,90.0,68.0,3.0,7.0,SGF,ORD,438,7,11,0,,0,0,0,0,0,0
2007,11,30,5,1559.0,1605,1724.0,1740,MQ,3712,N824AE,145.0,155.0,126.0,-16.0,-6.0,CVG,DFW,812,10,9,0,,0,0,0,0,0,0
2007,12,3,1,2247.0,2257,2339.0,2358,YV,2859,N988HA,52.0,61.0,40.0,-19.0,-10.0,PHX,FLG,119,4,8,0,,0,0,0,0,0,0
2007,6,24,7,1644.0,1645,1741.0,1749,DL,526,N624DL,57.0,64.0,35.0,-8.0,-1.0,SAV,ATL,215,12,10,0,,0,0,0,0,0,0
2007,9,17,1,1133.0,1105,1208.0,1145,OO,3843,N440SW,95.0,100.0,80.0,23.0,28.0,SLC,PSP,541,4,11,0,,0,23,0,0,0,0
2007,3,13,2,1829.0,1830,2008.0,2015,WN,1091,N317WN,99.0,105.0,88.0,-7.0,-1.0,PDX,SJC,569,2,9,0,,0,0,0,0,0,0
2007,11,17,6,1339.0,1343,1659.0,1709,OO,3933,N408SW,140.0,146.0,117.0,-10.0,-4.0,SLC,MCI,919,6,17,0,,0,0,0,0,0,0
2007,3,30,5,1516.0,1524,1859.0,1850,UA,1202,N332UA,163.0,146.0,128.0,9.0,-8.0,PDX,DEN,992,27,8,0,,0,0,0,0,0,0
2007,7,20,5,2152.0,2047,2314.0,2210,FL,107,N956AT,82.0,83.0,57.0,64.0,65.0,RDU,ATL,356,16,9,0,,0,0,0,0,0,64
2007,11,10,6,1456.0,1420,1637.0,1600,MQ,4656,N709GB,101.0,100.0,66.0,37.0,36.0,RDU,JFK,426,18,17,0,,0,36,0,1,0,0
