Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,7,21,1,931.0,940,1050.0,1050,MQ,3586,N941LT,79.0,70.0,52.0,0.0,-9.0,MAF,DFW,309,17.0,10.0,0,,0,,,,,
2008,9,10,3,1814.0,1810,1854.0,1855,WN,1758,N446WN,100.0,105.0,88.0,-1.0,4.0,DAL,ABQ,580,4.0,8.0,0,,0,,,,,
2008,12,16,2,1811.0,1755,1950.0,1929,F9,227,N804FR,159.0,154.0,142.0,21.0,16.0,DEN,SMF,910,5.0,12.0,0,,0,16.0,0.0,5.0,0.0,0.0
2008,5,3,6,1902.0,1910,2009.0,2028,UA,847,N464UA,67.0,78.0,47.0,-19.0,-8.0,LGA,IAD,229,5.0,15.0,0,,0,,,,,
2008,9,12,5,1338.0,1346,1714.0,1710,UA,572,N461UA,156.0,144.0,128.0,4.0,-8.0,PDX,DEN,992,19.0,9.0,0,,0,,,,,
2008,8,24,7,1344.0,1349,1653.0,1650,FL,631,N287AT,189.0,181.0,155.0,3.0,-5.0,MCO,BOS,1121,11.0,23.0,0,,0,,,,,
2008,3,11,2,1107.0,1110,1225.0,1225,WN,2003,N369SW,78.0,75.0,61.0,0.0,-3.0,TUS,SAN,367,7.0,10.0,0,,0,,,,,
2008,7,1,2,1639.0,1640,2027.0,2001,CO,383,N16649,288.0,261.0,210.0,26.0,-1.0,BOS,IAH,1597,6.0,72.0,0,,0,0.0,0.0,26.0,0.0,0.0
2008,3,30,7,2205.0,2135,2310.0,2240,WN,3657,N400WN,65.0,65.0,53.0,30.0,30.0,HOU,JAN,359,2.0,10.0,0,,0,3.0,0.0,0.0,0.0,27.0
2008,4,17,4,940.0,900,1109.0,1037,OH,5626,N912CA,89.0,97.0,65.0,32.0,40.0,DCA,BOS,399,9.0,15.0,0,,0,0.0,32.0,0.0,0.0,0.0
2008,5,27,2,1417.0,1415,1428.0,1425,WN,1163,N712SW,71.0,70.0,56.0,3.0,2.0,CLE,MDW,307,4.0,11.0,0,,0,,,,,
2008,5,18,7,2050.0,2030,2342.0,2312,CO,819,N35407,172.0,162.0,153.0,30.0,20.0,TPA,EWR,998,9.0,10.0,0,,0,0.0,0.0,12.0,0.0,18.0
2008,8,23,6,706.0,710,807.0,815,MQ,4480,N654AE,121.0,125.0,95.0,-8.0,-4.0,SYR,ORD,607,6.0,20.0,0,,0,,,,,
2008,10,7,2,756.0,800,938.0,958,NW,623,N350NA,162.0,178.0,145.0,-20.0,-4.0,BDL,MSP,1050,6.0,11.0,0,,0,,,,,
2008,1,6,7,,700,,749,OO,6028,N928SW,,49.0,,,,ORD,MSN,109,,,1,B,0,,,,,
2008,5,15,4,1302.0,1300,1402.0,1425,US,2172,N770UW,60.0,85.0,42.0,-23.0,2.0,DCA,LGA,214,8.0,10.0,0,,0,,,,,
2008,12,19,5,2017.0,1854,2219.0,2109,UA,334,N848UA,62.0,75.0,45.0,70.0,83.0,ORD,CMH,296,5.0,12.0,0,,0,7.0,0.0,0.0,0.0,63.0
2008,1,30,3,1310.0,1315,1618.0,1633,UA,810,N588UA,128.0,138.0,107.0,-15.0,-5.0,LAX,DEN,862,9.0,12.0,0,,0,,,,,
2008,10,14,2,702.0,705,722.0,740,9E,5772,86659E,80.0,95.0,65.0,-18.0,-3.0,GSP,MEM,441,6.0,9.0,0,,0,,,,,
2008,4,30,3,857.0,858,1329.0,1322,US,200,N156AW,152.0,144.0,108.0,7.0,-1.0,PHX,SAT,843,5.0,39.0,0,,0,,,,,
2008,4,24,4,1055.0,1100,1222.0,1227,DL,1746,N140LL,87.0,87.0,65.0,-5.0,-5.0,TPA,ATL,406,9.0,13.0,0,,0,,,,,
2008,4,24,4,1541.0,1540,1700.0,1705,WN,463,N238WN,79.0,85.0,66.0,-5.0,1.0,SNA,OAK,371,4.0,9.0,0,,0,,,,,
2008,4,5,6,1458.0,1450,1554.0,1600,WN,748,N420WN,56.0,70.0,45.0,-6.0,8.0,BWI,PVD,328,4.0,7.0,0,,0,,,,,
2008,10,5,7,959.0,959,1155.0,1224,UA,435,N464UA,236.0,265.0,207.0,-29.0,0.0,PHL,DEN,1557,4.0,25.0,0,,0,,,,,
2008,5,29,4,1733.0,1735,1834.0,1835,WN,1048,N394SW,61.0,60.0,48.0,-1.0,-2.0,SAT,DAL,248,4.0,9.0,0,,0,,,,,
2008,4,24,4,609.0,619,816.0,822,YV,7160,N27172,67.0,63.0,41.0,-6.0,-10.0,ORD,MBS,222,4.0,22.0,0,,0,,,,,
2008,6,16,1,1203.0,1143,1323.0,1248,OO,5958,N934SW,80.0,65.0,42.0,35.0,20.0,DEN,DRO,251,4.0,34.0,0,,0,0.0,0.0,15.0,0.0,20.0
2008,3,12,3,1939.0,1942,2129.0,2143,AS,541,N960AS,110.0,121.0,97.0,-14.0,-3.0,OAK,SEA,671,2.0,11.0,0,,0,,,,,
2008,1,4,5,1155.0,1200,1441.0,1455,MQ,3387,N504AE,106.0,115.0,92.0,-14.0,-5.0,DFW,TYS,772,1.0,13.0,0,,0,,,,,
2008,7,13,7,824.0,820,1039.0,1035,WN,2420,N920WN,255.0,255.0,238.0,4.0,4.0,BNA,LAX,1797,6.0,11.0,0,,0,,,,,
2008,5,6,2,1537.0,1540,1613.0,1614,HA,345,N479HA,36.0,34.0,24.0,-1.0,-3.0,OGG,HNL,100,5.0,7.0,0,,0,,,,,
2008,2,5,2,1905.0,1655,2230.0,1929,AA,1696,N478AA,205.0,154.0,143.0,181.0,130.0,MSY,ORD,837,6.0,56.0,0,,0,0.0,0.0,175.0,0.0,6.0
2008,5,1,4,1420.0,1420,1603.0,1610,9E,5783,86659E,103.0,110.0,69.0,-7.0,0.0,MEM,OKC,432,20.0,14.0,0,,0,,,,,
2008,5,28,3,1808.0,1750,1925.0,1910,AA,1813,N401AA,137.0,140.0,119.0,15.0,18.0,TPA,STL,869,7.0,11.0,0,,0,0.0,0.0,0.0,0.0,15.0
2008,8,15,5,1155.0,1159,1246.0,1259,NW,653,N752NW,51.0,60.0,34.0,-13.0,-4.0,GRR,DTW,120,9.0,8.0,0,,0,,,,,
2008,4,3,4,1530.0,1525,1853.0,1834,OH,5644,N374CA,143.0,129.0,130.0,19.0,5.0,DFW,CVG,812,3.0,10.0,0,,0,5.0,0.0,14.0,0.0,0.0
2008,3,6,4,822.0,815,950.0,950,F9,573,N908FR,88.0,95.0,68.0,0.0,7.0,DEN,SLC,391,7.0,13.0,0,,0,,,,,
2008,11,7,5,920.0,927,1036.0,1045,US,996,N958UW,76.0,78.0,57.0,-9.0,-7.0,CLT,PIT,366,5.0,14.0,0,,0,,,,,
2008,9,3,3,2205.0,2214,2321.0,2331,OO,6244,N766SK,76.0,77.0,51.0,-10.0,-9.0,SFO,MFR,329,2.0,23.0,0,,0,,,,,
2008,4,5,6,1859.0,1900,2019.0,2025,WN,1182,N687SW,200.0,205.0,186.0,-6.0,-1.0,STL,PHX,1262,6.0,8.0,0,,0,,,,,
2008,12,6,6,1306.0,1310,1414.0,1435,WN,2446,N711HK,68.0,85.0,59.0,-21.0,-4.0,OKC,HOU,419,3.0,6.0,0,,0,,,,,
2008,11,23,7,732.0,738,1016.0,1030,FL,21,N307AT,104.0,112.0,75.0,-14.0,-6.0,MDW,ATL,590,20.0,9.0,0,,0,,,,,
2008,10,7,2,1849.0,1859,2037.0,2050,DL,1113,N958DL,108.0,111.0,87.0,-13.0,-10.0,PIT,ATL,526,10.0,11.0,0,,0,,,,,
2008,11,21,5,1346.0,1348,1608.0,1614,NW,1246,N779NC,82.0,86.0,60.0,-6.0,-2.0,ORD,DTW,235,8.0,14.0,0,,0,,,,,
2008,8,31,7,1219.0,1225,1333.0,1340,AA,1381,N474AA,134.0,135.0,104.0,-7.0,-6.0,ATL,DFW,732,15.0,15.0,0,,0,,,,,
2008,3,30,7,612.0,615,1343.0,1330,DL,982,N139DL,271.0,255.0,230.0,13.0,-3.0,LAX,ATL,1946,12.0,29.0,0,,0,,,,,
2008,6,25,3,2025.0,2025,2155.0,2204,FL,218,N987AT,90.0,99.0,74.0,-9.0,0.0,ATL,CAK,528,4.0,12.0,0,,0,,,,,
2008,6,22,7,1838.0,1845,2336.0,2348,UA,1124,N839UA,178.0,183.0,161.0,-12.0,-7.0,DEN,PIT,1290,6.0,11.0,0,,0,,,,,
2008,2,12,2,1104.0,926,1216.0,1048,YV,7393,N508MJ,132.0,142.0,108.0,88.0,98.0,RDU,ORD,647,9.0,15.0,0,,0,0.0,0.0,0.0,0.0,88.0
2008,12,23,2,232.0,1915,403.0,2025,WN,2797,N211WN,91.0,70.0,63.0,458.0,437.0,MCI,OKC,313,4.0,24.0,0,,0,3.0,0.0,21.0,0.0,434.0
2008,12,29,1,1809.0,1750,2039.0,2035,WN,2528,N708SW,90.0,105.0,80.0,4.0,19.0,PDX,SLC,630,2.0,8.0,0,,0,,,,,
2008,3,29,6,1349.0,1323,1540.0,1520,UA,1540,N493UA,111.0,117.0,91.0,20.0,26.0,SFO,PHX,651,7.0,13.0,0,,0,0.0,0.0,0.0,0.0,20.0
2008,6,26,4,1338.0,1306,1625.0,1610,DL,1170,N674DL,107.0,124.0,86.0,15.0,32.0,SEA,SLC,689,5.0,16.0,0,,0,1.0,0.0,0.0,0.0,14.0
2008,12,13,6,917.0,920,1204.0,1215,MQ,4187,N639MQ,107.0,115.0,86.0,-11.0,-3.0,ORD,RIC,642,7.0,14.0,0,,0,,,,,
2008,9,24,3,938.0,945,1251.0,1255,AA,444,N418AA,133.0,130.0,120.0,-4.0,-7.0,ORD,BOS,867,5.0,8.0,0,,0,,,,,
2008,3,17,1,536.0,530,912.0,857,DL,456,N905DA,156.0,147.0,122.0,15.0,6.0,MSP,ATL,906,8.0,26.0,0,,0,6.0,0.0,9.0,0.0,0.0
2008,10,2,4,703.0,705,937.0,955,9E,4747,86049E,94.0,110.0,69.0,-18.0,-2.0,MSP,IND,503,13.0,12.0,0,,0,,,,,
2008,7,14,1,751.0,754,1140.0,1159,UA,614,N366UA,169.0,185.0,156.0,-19.0,-3.0,SLC,ORD,1249,2.0,11.0,0,,0,,,,,
2008,8,2,6,1420.0,1354,1611.0,1549,FL,550,N240AT,111.0,115.0,96.0,22.0,26.0,ATL,BUF,712,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,22.0
2008,7,12,6,1726.0,1735,1832.0,1850,MQ,4333,N654AE,66.0,75.0,47.0,-18.0,-9.0,DSM,ORD,299,13.0,6.0,0,,0,,,,,
2008,12,9,2,1639.0,1640,1846.0,1821,OH,6423,N807CA,187.0,161.0,162.0,25.0,-1.0,CVG,IAH,871,14.0,11.0,0,,0,0.0,0.0,25.0,0.0,0.0
2008,4,16,3,1009.0,1010,1007.0,1010,WN,1320,N468WN,58.0,60.0,48.0,-3.0,-1.0,BOI,GEG,287,3.0,7.0,0,,0,,,,,
2008,2,3,7,1144.0,1145,1300.0,1314,UA,549,N312UA,76.0,89.0,63.0,-14.0,-1.0,ORD,MSP,334,3.0,10.0,0,,0,,,,,
2008,1,3,4,937.0,940,1132.0,1130,UA,939,N313UA,115.0,110.0,88.0,2.0,-3.0,BOI,DEN,649,18.0,9.0,0,,0,,,,,
2008,1,1,2,1935.0,1906,2120.0,2035,FL,128,N166AT,105.0,89.0,68.0,45.0,29.0,TPA,ATL,406,27.0,10.0,0,,0,29.0,0.0,16.0,0.0,0.0
2008,4,15,2,726.0,730,724.0,730,WN,523,N392SW,58.0,60.0,46.0,-6.0,-4.0,AMA,ABQ,277,5.0,7.0,0,,0,,,,,
2008,4,23,3,1146.0,1145,1320.0,1318,NW,805,N585NW,214.0,213.0,192.0,2.0,1.0,MSP,SEA,1399,6.0,16.0,0,,0,,,,,
2008,4,8,2,,2120,,2220,AA,388,,,60.0,,,,DFW,SAT,247,,,1,A,0,,,,,
2008,8,18,1,611.0,615,1158.0,1212,CO,1576,N14250,227.0,237.0,201.0,-14.0,-4.0,SJC,IAH,1608,6.0,20.0,0,,0,,,,,
2008,6,27,5,1846.0,1820,2033.0,2014,CO,421,N77295,227.0,234.0,205.0,19.0,26.0,IAH,SJC,1608,7.0,15.0,0,,0,3.0,0.0,0.0,0.0,16.0
2008,8,26,2,801.0,810,852.0,905,UA,1157,N829UA,111.0,115.0,92.0,-13.0,-9.0,DFW,DEN,641,8.0,11.0,0,,0,,,,,
2008,11,18,2,1603.0,1505,1659.0,1600,AA,1960,N3BHAA,56.0,55.0,38.0,59.0,58.0,MIA,TPA,204,4.0,14.0,0,,0,0.0,0.0,1.0,0.0,58.0
2008,1,24,4,544.0,545,846.0,830,FL,37,N604AT,122.0,105.0,92.0,16.0,-1.0,MDW,ATL,590,7.0,23.0,0,,0,0.0,0.0,16.0,0.0,0.0
2008,5,2,5,1710.0,1505,2005.0,1759,9E,5663,88949E,115.0,114.0,85.0,126.0,125.0,MSP,DAY,574,5.0,25.0,0,,0,0.0,0.0,1.0,0.0,125.0
2008,3,19,3,705.0,706,1109.0,1037,NW,688,N365NB,184.0,151.0,145.0,32.0,-1.0,MSP,PHL,980,8.0,31.0,0,,0,0.0,0.0,32.0,0.0,0.0
2008,4,30,3,617.0,620,953.0,1015,WN,456,N236WN,156.0,175.0,145.0,-22.0,-3.0,MDW,FLL,1166,3.0,8.0,0,,0,,,,,
2008,7,26,6,1837.0,1845,1947.0,1959,US,645,N322AW,70.0,74.0,55.0,-12.0,-8.0,ONT,PHX,325,3.0,12.0,0,,0,,,,,
2008,1,2,3,2027.0,1850,2110.0,1929,MQ,4425,N931AE,103.0,99.0,59.0,101.0,97.0,CLE,ORD,316,28.0,16.0,0,,0,0.0,0.0,4.0,0.0,97.0
2008,2,27,3,1631.0,1645,1659.0,1723,AS,64,N764AS,28.0,38.0,19.0,-24.0,-14.0,WRG,KTN,82,4.0,5.0,0,,0,,,,,
2008,3,10,1,1252.0,1241,1437.0,1438,NW,1631,N331NW,105.0,117.0,83.0,-1.0,11.0,LGA,DTW,501,9.0,13.0,0,,0,,,,,
2008,1,22,2,1924.0,1929,2159.0,2200,US,617,N652AW,275.0,271.0,248.0,-1.0,-5.0,ATL,PHX,1587,9.0,18.0,0,,0,,,,,
2008,6,16,1,932.0,830,1015.0,920,MQ,3925,N939AE,43.0,50.0,29.0,55.0,62.0,ORD,MLI,139,2.0,12.0,0,,0,55.0,0.0,0.0,0.0,0.0
2008,4,15,2,1947.0,1930,2053.0,2059,OO,6531,N920SW,126.0,149.0,103.0,-6.0,17.0,HPN,ORD,738,8.0,15.0,0,,0,,,,,
2008,7,9,3,855.0,900,1029.0,1033,NW,127,N785NC,94.0,93.0,63.0,-4.0,-5.0,ORD,MSP,334,8.0,23.0,0,,0,,,,,
2008,10,3,5,926.0,930,1127.0,1205,WN,2979,N231WN,241.0,275.0,229.0,-38.0,-4.0,BNA,SAN,1751,3.0,9.0,0,,0,,,,,
2008,8,29,5,2054.0,2050,2217.0,2215,WN,846,N669SW,83.0,85.0,72.0,2.0,4.0,TUL,HOU,453,5.0,6.0,0,,0,,,,,
2008,10,29,3,1213.0,1220,1447.0,1453,DL,174,N3765,154.0,153.0,128.0,-6.0,-7.0,MCO,JFK,944,11.0,15.0,0,,0,,,,,
2008,10,1,3,815.0,820,945.0,955,AA,575,N266AA,90.0,95.0,67.0,-10.0,-5.0,MSY,DFW,448,9.0,14.0,0,,0,,,,,
2008,5,13,2,1659.0,1700,2023.0,2012,B6,458,N236JB,204.0,192.0,183.0,11.0,-1.0,FLL,BOS,1237,9.0,12.0,0,,0,,,,,
2008,8,6,3,1616.0,1619,515.0,517,UA,2,N214UA,479.0,478.0,455.0,-2.0,-3.0,HNL,ORD,4243,5.0,19.0,0,,0,,,,,
2008,3,22,6,1140.0,1100,1240.0,1210,9E,2885,87479E,60.0,70.0,46.0,30.0,40.0,GFK,MSP,284,7.0,7.0,0,,0,0.0,0.0,0.0,0.0,30.0
2008,11,23,7,1232.0,1238,1339.0,1405,UA,487,N824UA,127.0,147.0,112.0,-26.0,-6.0,PHL,ORD,678,2.0,13.0,0,,0,,,,,
2008,10,9,4,655.0,700,742.0,733,F9,765,N928FR,167.0,153.0,140.0,9.0,-5.0,IND,DEN,977,10.0,17.0,0,,0,,,,,
2008,2,27,3,1702.0,1629,1835.0,1819,AA,341,N422AA,153.0,170.0,108.0,16.0,33.0,LGA,ORD,733,9.0,36.0,0,,0,0.0,0.0,1.0,0.0,15.0
2008,9,5,5,1230.0,1235,1400.0,1404,OH,6335,N973CA,90.0,89.0,44.0,-4.0,-5.0,JFK,IAD,228,10.0,36.0,0,,0,,,,,
2008,10,31,5,2130.0,2130,2336.0,2345,UA,254,N366UA,66.0,75.0,50.0,-9.0,0.0,ORD,CLE,316,6.0,10.0,0,,0,,,,,
2008,11,17,1,1847.0,1850,2023.0,2053,NW,446,N335NB,96.0,123.0,80.0,-30.0,-3.0,MSP,MEM,700,6.0,10.0,0,,0,,,,,
2008,7,30,3,2105.0,2108,2117.0,2118,NW,1763,N8986E,72.0,70.0,43.0,-1.0,-3.0,DTW,ORD,235,8.0,21.0,0,,0,,,,,
2008,6,7,6,1539.0,1530,1659.0,1700,WN,2395,N623SW,80.0,90.0,68.0,-1.0,9.0,DAL,MCI,461,3.0,9.0,0,,0,,,,,
2008,8,19,2,1339.0,1345,1528.0,1545,MQ,4560,N716AE,109.0,120.0,94.0,-17.0,-6.0,BOS,RDU,612,5.0,10.0,0,,0,,,,,
2008,12,20,6,,645,,1006,B6,449,N520JB,,201.0,,,,BOS,FLL,1237,,,1,B,0,,,,,
2008,11,26,3,1257.0,1300,1618.0,1626,CO,300,N12318,141.0,146.0,115.0,-8.0,-3.0,IAH,IND,845,7.0,19.0,0,,0,,,,,
2008,8,27,3,1815.0,1820,2049.0,2054,B6,296,N606JB,154.0,154.0,136.0,-5.0,-5.0,LGB,SEA,965,5.0,13.0,0,,0,,,,,
2008,2,19,2,639.0,635,1212.0,1226,UA,1210,N519UA,213.0,231.0,193.0,-14.0,4.0,SEA,ORD,1721,3.0,17.0,0,,0,,,,,
2008,4,30,3,841.0,845,931.0,920,WN,2538,N445WN,110.0,95.0,82.0,11.0,-4.0,SLC,PHX,507,9.0,19.0,0,,0,,,,,
2008,10,3,5,1853.0,1900,2012.0,2033,XE,2800,N14933,79.0,93.0,61.0,-21.0,-7.0,IAH,XNA,438,6.0,12.0,0,,0,,,,,
2008,11,21,5,1459.0,1235,1835.0,1615,US,1286,N950UW,156.0,160.0,145.0,140.0,144.0,MSY,PHL,1088,3.0,8.0,0,,0,6.0,0.0,0.0,0.0,134.0
2008,9,22,1,1250.0,1300,1543.0,1600,B6,460,N198JB,173.0,180.0,158.0,-17.0,-10.0,RSW,BOS,1249,5.0,10.0,0,,0,,,,,
2008,9,19,5,1757.0,1802,1852.0,1847,EV,4248,N821AS,55.0,45.0,22.0,5.0,-5.0,CSG,ATL,83,27.0,6.0,0,,0,,,,,
2008,3,2,7,1046.0,1040,1505.0,1503,OO,4064,N800SK,199.0,203.0,166.0,2.0,6.0,SLC,BNA,1403,7.0,26.0,0,,0,,,,,
2008,10,8,3,1816.0,1815,1909.0,1910,WN,1061,N615SW,53.0,55.0,41.0,-1.0,1.0,AUS,DAL,189,4.0,8.0,0,,0,,,,,
2008,9,26,5,1409.0,1400,1700.0,1650,WN,505,N754SW,171.0,170.0,153.0,10.0,9.0,PVD,MCO,1073,6.0,12.0,0,,0,,,,,
2008,1,2,3,843.0,845,1102.0,1104,OO,6518,N930SW,79.0,79.0,56.0,-2.0,-2.0,LAX,PHX,370,4.0,19.0,0,,0,,,,,
2008,9,19,5,1323.0,1325,1620.0,1629,B6,145,N662JB,177.0,184.0,148.0,-9.0,-2.0,JFK,RSW,1074,5.0,24.0,0,,0,,,,,
2008,3,4,2,947.0,935,1057.0,1050,MQ,3625,N935AE,70.0,75.0,51.0,7.0,12.0,DFW,AMA,313,5.0,14.0,0,,0,,,,,
2008,8,4,1,724.0,730,1010.0,1020,WN,2472,N295WN,166.0,170.0,148.0,-10.0,-6.0,FLL,ISP,1093,4.0,14.0,0,,0,,,,,
2008,11,29,6,715.0,720,901.0,910,UA,704,N843UA,106.0,110.0,85.0,-9.0,-5.0,SFO,PDX,550,5.0,16.0,0,,0,,,,,
2008,9,30,2,1026.0,1035,1427.0,1445,AA,282,N208AA,121.0,130.0,103.0,-18.0,-9.0,TUS,DFW,813,11.0,7.0,0,,0,,,,,
2008,8,5,2,831.0,835,942.0,959,9E,5728,85329E,131.0,144.0,113.0,-17.0,-4.0,MEM,COS,855,6.0,12.0,0,,0,,,,,
2008,5,28,3,1440.0,1445,1553.0,1620,MQ,4314,N621AE,73.0,95.0,61.0,-27.0,-5.0,PIT,JFK,340,5.0,7.0,0,,0,,,,,
2008,6,29,7,1558.0,1605,1910.0,1925,WN,817,N609SW,132.0,140.0,118.0,-15.0,-7.0,STL,MCO,880,7.0,7.0,0,,0,,,,,
2008,3,7,5,1827.0,1820,2039.0,2035,WN,438,N280WN,252.0,255.0,232.0,4.0,7.0,HOU,OAK,1642,10.0,10.0,0,,0,,,,,
2008,2,27,3,2041.0,2020,2319.0,2310,AA,2364,N443AA,98.0,110.0,80.0,9.0,21.0,ORD,RDU,647,3.0,15.0,0,,0,,,,,
2008,5,20,2,1857.0,1900,2024.0,2017,US,2140,N704US,87.0,77.0,40.0,7.0,-3.0,LGA,BOS,185,4.0,43.0,0,,0,,,,,
2008,5,29,4,1516.0,1510,1811.0,1820,WN,3132,N221WN,175.0,190.0,158.0,-9.0,6.0,MHT,MCO,1142,10.0,7.0,0,,0,,,,,
2008,5,25,7,2102.0,2105,2244.0,2249,FL,497,N338AT,282.0,284.0,264.0,-5.0,-3.0,IND,SFO,1944,7.0,11.0,0,,0,,,,,
2008,5,9,5,1658.0,1658,1739.0,1734,OO,5425,N227SW,41.0,36.0,22.0,5.0,0.0,MRY,SFO,77,3.0,16.0,0,,0,,,,,
2008,8,25,1,1051.0,1054,1422.0,1422,F9,792,N808FR,151.0,148.0,131.0,0.0,-3.0,PDX,DEN,992,8.0,12.0,0,,0,,,,,
2008,4,17,4,1458.0,1450,1555.0,1555,OO,2754,N471CA,57.0,65.0,42.0,0.0,8.0,DSM,MKE,311,6.0,9.0,0,,0,,,,,
2008,7,24,4,741.0,745,1027.0,1008,NW,585,N583NW,226.0,203.0,194.0,19.0,-4.0,MCO,MSP,1310,14.0,18.0,0,,0,0.0,0.0,19.0,0.0,0.0
2008,3,23,7,827.0,830,1028.0,1022,DL,864,N904DA,181.0,172.0,157.0,6.0,-3.0,DFW,SLC,988,10.0,14.0,0,,0,,,,,
2008,10,24,5,1252.0,1255,1509.0,1510,AA,1543,N519AA,197.0,195.0,173.0,-1.0,-3.0,IAD,DFW,1172,2.0,22.0,0,,0,,,,,
2008,6,23,1,829.0,830,935.0,941,DL,1912,N908DE,66.0,71.0,39.0,-6.0,-1.0,LGA,BOS,185,6.0,21.0,0,,0,,,,,
2008,12,6,6,1158.0,1150,1358.0,1420,WN,3196,N449WN,300.0,330.0,286.0,-22.0,8.0,BWI,LAS,2106,4.0,10.0,0,,0,,,,,
2008,11,11,2,657.0,700,724.0,745,WN,635,N254WN,87.0,105.0,69.0,-21.0,-3.0,OMA,DEN,472,8.0,10.0,0,,0,,,,,
2008,7,29,2,1506.0,1510,1654.0,1710,MQ,3806,N667GB,108.0,120.0,92.0,-16.0,-4.0,EVV,DFW,642,12.0,4.0,0,,0,,,,,
2008,1,26,6,1125.0,1135,1157.0,1204,AQ,210,N808AL,32.0,29.0,21.0,-7.0,-10.0,LIH,HNL,102,4.0,7.0,0,,0,,,,,
2008,12,25,4,559.0,600,1118.0,1125,DL,1026,N644DL,199.0,205.0,175.0,-7.0,-1.0,PHX,ATL,1587,7.0,17.0,0,,0,,,,,
2008,2,8,5,1224.0,1225,1325.0,1330,WN,2208,N521SW,61.0,65.0,50.0,-5.0,-1.0,MDW,STL,251,3.0,8.0,0,,0,,,,,
2008,12,3,3,1056.0,1100,1624.0,1635,AA,2090,N590AA,208.0,215.0,185.0,-11.0,-4.0,SFO,DFW,1464,10.0,13.0,0,,0,,,,,
2008,12,27,6,900.0,905,1116.0,1122,B6,331,N657JB,136.0,137.0,107.0,-6.0,-5.0,IAD,MCO,758,8.0,21.0,0,,0,,,,,
2008,2,27,3,1124.0,1133,1457.0,1514,FL,820,N980AT,153.0,161.0,140.0,-17.0,-9.0,MDW,RSW,1105,5.0,8.0,0,,0,,,,,
2008,1,21,1,825.0,825,1244.0,1240,AA,708,N3DFAA,199.0,195.0,178.0,4.0,0.0,DFW,LGA,1389,6.0,15.0,0,,0,,,,,
2008,4,7,1,2343.0,2310,519.0,505,AA,1092,N5DBAA,216.0,235.0,197.0,14.0,33.0,LAX,ORD,1745,5.0,14.0,0,,0,,,,,
2008,10,23,4,2137.0,2140,2325.0,2334,UA,130,N379UA,48.0,54.0,25.0,-9.0,-3.0,ORD,GRR,137,4.0,19.0,0,,0,,,,,
2008,8,16,6,945.0,945,1056.0,1100,WN,1197,N920WN,71.0,75.0,59.0,-4.0,0.0,JAN,HOU,359,7.0,5.0,0,,0,,,,,
2008,12,11,4,1905.0,1820,2117.0,2030,OO,2778,N468CA,72.0,70.0,51.0,47.0,45.0,MKE,CLE,328,5.0,16.0,0,,0,45.0,0.0,2.0,0.0,0.0
2008,11,16,7,,1833,,1946,US,1853,,,73.0,,,,ALB,PHL,212,,,1,C,0,,,,,
2008,5,15,4,938.0,942,1609.0,1623,DL,1740,N6702,271.0,281.0,234.0,-14.0,-4.0,SLC,EWR,1968,9.0,28.0,0,,0,,,,,
2008,12,20,6,614.0,626,705.0,728,NW,1207,N363NW,111.0,122.0,97.0,-23.0,-12.0,TPA,MEM,656,4.0,10.0,0,,0,,,,,
2008,10,27,1,2154.0,2155,2334.0,2338,FL,182,N296AT,100.0,103.0,75.0,-4.0,-1.0,ATL,DCA,547,5.0,20.0,0,,0,,,,,
2008,7,22,2,1735.0,1735,1811.0,1815,WN,810,N328SW,96.0,100.0,75.0,-4.0,0.0,DAL,ELP,562,15.0,6.0,0,,0,,,,,
2008,3,29,6,1325.0,1320,2126.0,2152,B6,96,N510JB,301.0,332.0,287.0,-26.0,5.0,OAK,JFK,2576,5.0,9.0,0,,0,,,,,
2008,7,24,4,1215.0,1145,1329.0,1315,AA,1119,N456AA,194.0,210.0,178.0,14.0,30.0,DFW,SMF,1431,4.0,12.0,0,,0,,,,,
2008,8,22,5,1839.0,1825,1939.0,1925,WN,1134,N768SW,60.0,60.0,45.0,14.0,14.0,SAT,DAL,248,4.0,11.0,0,,0,,,,,
2008,10,25,6,940.0,945,1112.0,1133,OH,6548,N932CA,92.0,108.0,78.0,-21.0,-5.0,CHS,CVG,497,1.0,13.0,0,,0,,,,,
2008,12,23,2,906.0,907,1102.0,1034,9E,2388,80199E,116.0,87.0,50.0,28.0,-1.0,DTW,LEX,296,4.0,62.0,0,,0,0.0,0.0,28.0,0.0,0.0
2008,8,24,7,1959.0,1845,2205.0,2037,DL,1656,N902DE,126.0,112.0,87.0,88.0,74.0,PBI,ATL,545,18.0,21.0,0,,0,5.0,0.0,80.0,0.0,3.0
2008,4,5,6,1635.0,1610,1741.0,1735,OH,5017,N625CA,66.0,85.0,46.0,6.0,25.0,ATL,SDF,321,3.0,17.0,0,,0,,,,,
